coc_id,year,field_id,class,manual_value,auto_value,source_page,reason
VA-604,2024,1d_9b_3,A_categorical,Yes,No,41,manual='Yes'/auto='No'
VA-604,2024,1d_9b_7,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_9b_8,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_9b_9,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_9b_10,A_categorical,Yes,,,auto_blank
VA-604,2024,1d_9b_11,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_1,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_2,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_3,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_4,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_5,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_6,A_categorical,Yes,,,auto_blank
VA-604,2024,1c_7c_7,A_categorical,No,,,auto_blank
VA-604,2024,1d_10a_1_years,B_integer,5.0,,,auto_blank
VA-604,2024,1d_10a_1_unsheltered,B_integer,3.0,,,auto_blank
VA-604,2024,1d_10a_2_years,B_integer,5.0,,,auto_blank
VA-604,2024,1d_10a_2_unsheltered,B_integer,3.0,,,auto_blank
VA-604,2024,1d_10a_3_years,B_integer,1.0,,,auto_blank
VA-604,2024,1d_10a_3_unsheltered,B_integer,1.0,,,auto_blank
VA-604,2024,1d_10a_4_years,B_integer,2.0,,,auto_blank
VA-604,2024,1d_10a_4_unsheltered,B_integer,2.0,,,auto_blank
VA-604,2024,1d_9_1,A_categorical,Yes,,,auto_blank
WA-500,2024,2a_5_4_vsp,B_integer,0.0,84,50,manual=0/auto=84
WA-504,2024,1b_1_1_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_1_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_1_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_2_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_2_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_2_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_3_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_3_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_3_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_4_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_4_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_4_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_5_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_5_voted,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_5_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_6_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_6_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_6_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_7_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_7_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_7_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_8_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_8_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_8_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_9_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_9_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_9_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_10_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_10_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_10_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_11_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_11_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_11_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_12_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_12_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_12_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_13_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_13_voted,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_13_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_14_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_14_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_14_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_15_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_15_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_15_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_16_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_16_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_16_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_17_meetings,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_17_voted,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_17_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_18_meetings,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_18_voted,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_18_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_19_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_19_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_19_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_20_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_20_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_20_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_21_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_21_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_21_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_22_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_22_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_22_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_23_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_23_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_23_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_24_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_24_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_24_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_25_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_25_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_25_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_26_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_26_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_26_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_27_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_27_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_27_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_28_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_28_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_28_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_29_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_29_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_29_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_30_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_30_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_30_ces,A_categorical,No,,,auto_blank
WA-504,2024,1b_1_31_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_31_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_31_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_32_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_32_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_32_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_33_meetings,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_33_voted,A_categorical,Yes,,,auto_blank
WA-504,2024,1b_1_33_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_5,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_6,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_7,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_8,A_categorical,Nonexistent,,,auto_blank
WA-504,2024,1c_1_9,A_categorical,Nonexistent,,,auto_blank
WA-504,2024,1c_1_10,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_11,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_12,A_categorical,No,,,auto_blank
WA-504,2024,1c_1_13,A_categorical,No ,,,auto_blank
WA-504,2024,1c_1_14,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_15,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_1_16,A_categorical,No,,,auto_blank
WA-504,2024,1c_1_17,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_2_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_2_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_2_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_2_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_3_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_3_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_3_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_3_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_3_5,A_categorical,No,,,auto_blank
WA-504,2024,1d_1_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_1_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_1_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_1_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_2_1,B_integer,21.0,,,auto_blank
WA-504,2024,1d_2_2,B_integer,21.0,,,auto_blank
WA-504,2024,1d_2_3,B_percent,1.0,,,auto_blank
WA-504,2024,1d_4_1_policymakers,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_4_1_prevent_crim,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_4_2_policymakers,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_4_2_prevent_crim,A_categorical,No,,,auto_blank
WA-504,2024,1d_4_3_policymakers,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_4_3_prevent_crim,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_6_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_6_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_6_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_6_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_6_5,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_6_6,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_1,A_categorical,No,,,auto_blank
WA-504,2024,1d_9b_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_5,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_6,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_7,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_8,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_9,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_10,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9b_11,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_1_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_1_oth,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_2_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_2_oth,A_categorical,No,,,auto_blank
WA-504,2024,1c_4c_3_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_3_oth,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_4_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_4_oth,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_5_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_5_oth,A_categorical,No,,,auto_blank
WA-504,2024,1c_4c_6_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_6_oth,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_7_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_7_oth,A_categorical,No,,,auto_blank
WA-504,2024,1c_4c_8_mou,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_8_oth,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4c_9_mou,A_categorical,No,,,auto_blank
WA-504,2024,1c_4c_9_oth,A_categorical,No,,,auto_blank
WA-504,2024,1c_5c_1_proj,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_1_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_2_proj,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_2_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_3_proj,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_3_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_4_proj,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_4_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_5_proj,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_5_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_6_proj,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5c_6_ces,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_7c_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_7c_2,A_categorical,No,,,auto_blank
WA-504,2024,1c_7c_3,A_categorical,No,,,auto_blank
WA-504,2024,1c_7c_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_7c_5,A_categorical,No,,,auto_blank
WA-504,2024,1c_7c_6,A_categorical,No,,,auto_blank
WA-504,2024,1c_7c_7,A_categorical,No,,,auto_blank
WA-504,2024,1d_10a_1_years,B_integer,13.0,,,auto_blank
WA-504,2024,1d_10a_1_unsheltered,B_integer,13.0,,,auto_blank
WA-504,2024,1d_10a_2_years,B_integer,13.0,,,auto_blank
WA-504,2024,1d_10a_2_unsheltered,B_integer,13.0,,,auto_blank
WA-504,2024,1d_10a_3_years,B_integer,2.0,,,auto_blank
WA-504,2024,1d_10a_3_unsheltered,B_integer,2.0,,,auto_blank
WA-504,2024,1d_10a_4_years,B_integer,10.0,,,auto_blank
WA-504,2024,1d_10a_4_unsheltered,B_integer,10.0,,,auto_blank
WA-504,2024,2a_5_1_non_vsp,B_integer,525.0,,,auto_blank
WA-504,2024,2a_5_1_vsp,B_integer,37.0,,,auto_blank
WA-504,2024,2a_5_1_hmis,B_integer,488.0,,,auto_blank
WA-504,2024,2a_5_1_coverage,B_percent,1.0,,,auto_blank
WA-504,2024,2a_5_2_non_vsp,B_integer,0.0,,,auto_blank
WA-504,2024,2a_5_2_vsp,B_integer,0.0,,,auto_blank
WA-504,2024,2a_5_2_hmis,B_integer,0.0,,,auto_blank
WA-504,2024,2a_5_2_coverage,B_percent,0.0,,,auto_blank
WA-504,2024,2a_5_3_non_vsp,B_integer,21.0,,,auto_blank
WA-504,2024,2a_5_3_vsp,B_integer,8.0,,,auto_blank
WA-504,2024,2a_5_3_hmis,B_integer,13.0,,,auto_blank
WA-504,2024,2a_5_3_coverage,B_percent,1.0,,,auto_blank
WA-504,2024,2a_5_4_non_vsp,B_integer,766.0,,,auto_blank
WA-504,2024,2a_5_4_vsp,B_integer,52.0,,,auto_blank
WA-504,2024,2a_5_4_hmis,B_integer,714.0,,,auto_blank
WA-504,2024,2a_5_4_coverage,B_percent,1.0,,,auto_blank
WA-504,2024,2a_5_5_non_vsp,B_integer,1483.0,,,auto_blank
WA-504,2024,2a_5_5_vsp,B_integer,0.0,,,auto_blank
WA-504,2024,2a_5_5_hmis,B_integer,1381.0,,,auto_blank
WA-504,2024,2a_5_5_coverage,B_percent,0.931,,,auto_blank
WA-504,2024,2a_5_6_non_vsp,B_integer,676.0,,,auto_blank
WA-504,2024,2a_5_6_vsp,B_integer,52.0,,,auto_blank
WA-504,2024,2a_5_6_hmis,B_integer,431.0,,,auto_blank
WA-504,2024,2a_5_6_coverage,B_percent,71.4,,,auto_blank
WA-504,2024,1c_4_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_4_4,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5_1,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5_2,A_categorical,Yes,,,auto_blank
WA-504,2024,1c_5_3,A_categorical,Yes,,,auto_blank
WA-504,2024,1d_9_1,A_categorical,Yes,,,auto_blank
WA-504,2024,2a_6,A_categorical,No,,,auto_blank
WA-504,2024,3a_1,A_categorical,No,,,auto_blank
WA-504,2024,3a_2,A_categorical,No,,,auto_blank
WA-504,2024,3c_1,A_categorical,No,,,auto_blank
WA-504,2024,4a_1,A_categorical,No,,,auto_blank
WI-501,2024,1b_1_7_ces,A_categorical,No,Yes,3,manual='No'/auto='Yes'
WI-501,2024,1b_1_8_ces,A_categorical,Yes,No,3,manual='Yes'/auto='No'
WI-501,2024,1d_9b_6,A_categorical,Yes,No,33,manual='Yes'/auto='No'
WI-503,2024,2a_6,A_categorical,Yes,No,61,manual='Yes'/auto='No'
WY-500,2024,1d_9_1,A_categorical,Yes,,,auto_blank
WY-500,2024,2a_6,A_categorical,Yes,No,63,manual='Yes'/auto='No'
